year,employees_start,employees_end,new_hires,net_change,hiring_rate_pct,attrition_rate_pct,revenue_billions_usd,stock_price_change_pct,gdp_growth_us_pct,unemployment_rate_us_pct,layoff_pct_log,layoff_pct_next_log,workforce_growth_pct,hire_to_layoff_ratio,revenue_per_employee,co_AMD,co_Adobe,co_Airbnb,co_Alphabet,co_Amazon,co_Apple,co_Block,co_Intel,co_LinkedIn,co_Lyft,co_Meta,co_Microsoft,co_NVIDIA,co_Netflix,co_Oracle,co_PayPal,co_Pinterest,co_SAP,co_Salesforce,co_Shopify,co_Snap,co_Stripe,co_Tesla,co_Uber,co_X (Twitter),fed_rate,sp500_return,recession
2001,40,150,113,110,282.5,7.5,0.02,13.5,1.0,4.7,2.1400661634962708,2.1972245773362196,275.0,28.25,500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.75,-11.9,1.0
2002,150,300,162,150,108.0,8.0,0.05,38.9,1.7,5.8,2.1972245773362196,1.3862943611198906,100.0,12.461538461538462,333333.3333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.25,-22.1,0.0
2003,300,500,209,200,69.7,3.0,0.1,43.3,2.8,6.0,1.3862943611198906,1.3862943611198906,66.66666666666666,20.9,333333.3333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,28.7,0.0
2004,500,750,265,250,53.0,3.0,0.18,-5.8,3.8,5.5,1.3862943611198906,1.3694872428035094,50.0,16.5625,360000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.25,10.9,0.0
2005,750,767,39,17,5.2,2.9,0.31,31.7,3.5,5.1,1.3694872428035094,1.3859683627469954,2.2666666666666666,1.6956521739130435,413333.3333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.25,4.9,0.0
2006,767,1200,456,433,59.5,3.0,0.5,30.1,2.8,4.6,1.3859683627469954,1.3862943611198906,56.45371577574967,19.0,651890.482398957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.25,15.8,0.0
2007,1200,2100,936,900,78.0,3.0,0.75,10.5,2.0,4.6,1.3862943611198906,2.1972245773362196,75.0,25.2972972972973,625000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.25,5.5,0.0
2008,2100,2600,668,500,31.8,8.0,1.08,9.8,0.1,5.8,2.1972245773362196,2.1972245773362196,23.809523809523807,3.9526627218934913,514285.71428571426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25,-37.0,1.0
2009,2600,3200,808,600,31.1,8.0,1.31,-7.0,-2.6,9.3,2.1972245773362196,1.3862943611198906,23.076923076923077,3.8660287081339715,503846.1538461539,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25,26.5,1.0
2010,3200,3969,865,769,27.0,3.0,1.66,22.1,2.7,9.6,1.3862943611198906,1.385853346779777,24.03125,8.917525773195877,518750.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25,15.1,0.0
2011,3969,5306,1456,1337,36.7,3.0,2.27,-27.5,1.6,8.9,1.385853346779777,1.3854459047880585,33.68606701940035,12.133333333333333,571932.4766943814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25,2.1,0.0
2012,5306,7785,2638,2479,49.7,3.0,3.05,19.4,2.3,8.1,1.3854459047880585,1.3845265824353392,46.72069355446664,16.4875,574820.9574067094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25,16.0,0.0
2013,7785,9800,2248,2015,28.9,3.0,4.07,0.7,1.8,7.4,1.3845265824353392,1.3862943611198906,25.88310854206808,9.606837606837606,522800.2569043032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25,32.4,0.0
2014,9800,13300,3794,3500,38.7,3.0,5.37,20.8,2.5,6.2,1.3862943611198906,1.3862943611198906,35.714285714285715,12.861016949152543,547959.1836734693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25,13.7,0.0
2015,13300,16000,3099,2700,23.3,3.0,6.67,-5.2,2.9,5.3,1.3862943611198906,1.3862943611198906,20.30075187969925,7.7475,501503.75939849624,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5,1.4,0.0
2016,16000,19000,3480,3000,21.8,3.0,8.39,-4.0,1.6,4.9,1.3862943611198906,1.3862943611198906,18.75,7.234927234927235,524375.0000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.75,12.0,0.0
2017,19000,25178,6748,6178,35.5,3.0,10.48,-12.7,2.4,4.4,1.3862943611198906,1.3859567078071837,32.51578947368421,11.81786339754816,551578.947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.5,21.8,0.0
2018,25178,29000,4577,3822,18.2,3.0,13.28,44.5,2.9,3.9,1.3859567078071837,1.3862943611198906,15.179918976884583,6.054232804232805,527444.5944872508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.5,-4.4,0.0
2019,29000,35000,6870,6000,23.7,3.0,17.1,48.9,2.3,3.7,1.3862943611198906,1.3862943611198906,20.689655172413794,7.887485648679679,589655.1724137932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.75,31.5,0.0
2020,35000,56606,22656,21606,64.7,3.0,21.25,0.2,-2.8,8.1,1.3862943611198906,1.3862148610867238,61.73142857142857,21.55661274976213,607142.8571428572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25,18.4,1.0
2021,56606,73541,18633,16935,32.9,3.0,26.49,41.9,5.8,5.4,1.3862148610867238,1.9458207877168543,29.917323251952087,10.967039434961743,467971.5931173374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25,28.7,0.0
2022,73541,79390,10261,5849,14.0,6.0,31.35,-37.0,1.9,3.6,1.9458207877168543,2.2459540920431973,7.953386546280307,2.3251756174937683,426292.81625215866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.5,-18.1,0.0
2023,79390,72682,0,-6708,0.0,8.4,34.86,74.7,2.5,3.7,2.2459540920431973,1.386136125107108,-8.449426879959693,0.0,439098.1231893186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.5,26.3,0.0
2024,72682,72320,1818,-362,2.5,3.0,37.5,-3.5,2.8,4.1,1.386136125107108,1.386086928102725,-0.4980600423763793,0.8335625859697386,515946.17649486806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.5,25.0,0.0
2006,8,10,2,2,25.0,0.0,0.0,-6.5,2.8,4.6,0.0,0.0,25.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.25,15.8,0.0
2007,10,20,10,10,100.0,0.0,0.01,-3.9,2.0,4.6,0.0,1.791759469228055,100.0,10.0,1000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.25,5.5,0.0
2008,20,30,11,10,55.0,5.0,0.01,42.6,0.1,5.8,1.791759469228055,2.03688192726104,50.0,5.5,500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25,-37.0,1.0
2009,30,40,12,10,40.0,6.7,0.02,-18.3,-2.6,9.3,2.03688192726104,1.252762968495368,33.33333333333333,4.0,666666.6666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25,26.5,1.0
2010,40,60,21,20,52.5,2.5,0.04,-8.6,2.7,9.6,1.252762968495368,0.9808292530117262,50.0,10.5,1000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25,15.1,0.0
2011,60,100,41,40,68.3,1.7,0.06,22.0,1.6,8.9,0.9808292530117262,1.3862943611198906,66.66666666666666,20.5,1000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25,2.1,0.0
2012,100,150,53,50,53.0,3.0,0.1,21.9,2.3,8.1,1.3862943611198906,1.2992829841302609,50.0,13.25,1000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25,16.0,0.0
2013,150,250,104,100,69.3,2.7,0.19,-25.4,1.8,7.4,1.2992829841302609,1.3350010667323402,66.66666666666666,20.8,1266666.6666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25,32.4,0.0
2014,250,450,207,200,82.8,2.8,0.37,28.8,2.5,6.2,1.3350010667323402,1.3581234841531944,80.0,25.875,1480000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25,13.7,0.0
2015,450,1000,563,550,125.1,2.9,0.67,-1.2,2.9,5.3,1.3581234841531944,1.3862943611198906,122.22222222222223,40.214285714285715,1488888.888888889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5,1.4,0.0
2016,1000,1900,930,900,93.0,3.0,1.07,38.4,1.6,4.9,1.3862943611198906,1.3862943611198906,90.0,30.0,1070000.0000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,12.0,0.0
2017,1900,3500,1657,1600,87.2,3.0,1.58,25.0,2.4,4.4,1.3862943611198906,1.3862943611198906,84.21052631578947,28.56896551724138,831578.947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.5,21.8,0.0
2018,3500,5000,1605,1500,45.9,3.0,2.07,25.9,2.9,3.9,1.3862943611198906,1.3862943611198906,42.857142857142854,15.141509433962264,591428.5714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.5,-4.4,0.0
2019,5000,5000,150,0,3.0,3.0,2.93,20.2,2.3,3.7,1.3862943611198906,1.3862943611198906,0.0,0.9933774834437086,586000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.75,31.5,0.0
2020,5000,7000,2150,2000,43.0,3.0,4.61,15.6,-2.8,8.1,1.3862943611198906,1.3862943611198906,40.0,14.23841059602649,922000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25,18.4,1.0
2021,7000,10000,3210,3000,45.9,3.0,5.6,30.8,5.8,5.4,1.3862943611198906,1.9459101490553132,42.857142857142854,15.213270142180095,800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25,28.7,0.0
2022,10000,11600,2200,1600,22.0,6.0,5.6,-48.0,1.9,3.6,1.9459101490553132,2.694161088941543,16.0,3.660565723793677,560000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.5,-18.1,0.0
2023,11600,10000,0,-1600,0.0,13.8,7.06,109.9,2.5,3.7,2.694161088941543,1.3862943611198906,-13.793103448275861,0.0,608620.6896551724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.5,26.3,0.0
2024,10000,10500,800,500,8.0,3.0,7.9,0.1,2.8,4.1,1.3862943611198906,1.3862943611198906,5.0,2.6578073089700998,790000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.5,25.0,0.0
2012,25,30,5,5,20.0,0.0,0.0,39.4,2.3,8.1,0.0,0.0,20.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.25,16.0,0.0
2013,30,100,70,70,233.3,0.0,0.0,-21.4,1.8,7.4,0.0,1.3862943611198906,233.33333333333334,70.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.25,32.4,0.0
2014,100,330,233,230,233.0,3.0,0.0,47.7,2.5,6.2,1.3862943611198906,1.3156767939059373,229.99999999999997,58.25,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.25,13.7,0.0
2015,330,815,494,485,149.7,2.7,0.06,-5.1,2.9,5.3,1.3156767939059373,1.372394523430857,146.96969696969697,49.4,181818.18181818182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5,1.4,0.0
2016,815,1859,1068,1044,131.0,2.9,0.4,6.9,1.6,4.9,1.372394523430857,1.375885345205155,128.09815950920245,42.72,490797.5460122699,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.75,12.0,0.0
2017,1859,3069,1265,1210,68.0,3.0,0.83,2.2,2.4,4.4,1.375885345205155,1.3857239801714467,65.08875739644971,22.589285714285715,446476.6003227542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.5,21.8,0.0
2018,3069,3100,123,31,4.0,3.0,1.18,-16.8,2.9,3.9,1.3857239801714467,1.3862943611198906,1.0101010101010102,1.3225806451612903,384490.06190941675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.5,-4.4,0.0
2019,3100,3863,856,763,27.6,3.0,1.72,32.5,2.3,3.7,1.3862943611198906,1.3805179374643786,24.612903225806452,9.106382978723405,554838.7096774194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.75,31.5,0.0
2020,3863,4952,1204,1089,31.2,3.0,2.51,26.4,-2.8,8.1,1.3805179374643786,1.3834632166605834,28.19052549831737,10.379310344827585,649754.0771421175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.25,18.4,1.0
2021,4952,6446,1642,1494,33.2,3.0,4.12,31.5,5.8,5.4,1.3834632166605834,1.9442244064859404,30.16962843295638,11.020134228187919,831987.0759289176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.25,28.7,0.0
2022,6446,6446,386,0,6.0,6.0,4.6,-20.4,1.9,3.6,1.9442244064859404,2.5785559770946067,0.0,0.9974160206718347,713620.8501396215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4.5,-18.1,0.0
2023,6446,5661,0,-785,0.0,12.2,4.6,63.9,2.5,3.7,2.5785559770946067,1.3826221968340913,-12.178094942600062,0.0,713620.8501396215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.5,26.3,0.0
2024,5661,5500,8,-161,0.1,3.0,5.4,-3.4,2.8,4.1,1.3826221968340913,1.3862943611198906,-2.8440204910793145,0.047058823529411764,953895.0715421303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4.5,25.0,0.0
2011,8,10,2,2,25.0,0.0,0.01,46.4,1.6,8.9,0.0,0.0,25.0,2.0,1250000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.25,2.1,0.0
2012,10,40,30,30,300.0,0.0,0.05,41.2,2.3,8.1,0.0,1.252762968495368,300.0,30.0,5000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.25,16.0,0.0
2013,40,100,61,60,152.5,2.5,0.2,12.1,1.8,7.4,1.252762968495368,1.3862943611198906,150.0,30.5,5000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.25,32.4,0.0
2014,100,250,153,150,153.0,3.0,0.45,26.0,2.5,6.2,1.3862943611198906,1.3350010667323402,150.0,38.25,4500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.25,13.7,0.0
2015,250,500,257,250,102.8,2.8,0.9,8.4,2.9,5.3,1.3350010667323402,1.3862943611198906,100.0,32.125,3600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5,1.4,0.0
2016,500,800,315,300,63.0,3.0,1.5,-12.3,1.6,4.9,1.3862943611198906,1.3862943611198906,60.0,19.6875,3000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.75,12.0,0.0
2017,800,1500,724,700,90.5,3.0,2.5,31.1,2.4,4.4,1.3862943611198906,1.3862943611198906,87.5,28.96,3125000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.5,21.8,0.0
2018,1500,2000,545,500,36.3,3.0,4.0,-3.0,2.9,3.9,1.3862943611198906,1.3862943611198906,33.33333333333333,11.847826086956522,2666666.6666666665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.5,-4.4,0.0
2019,2000,2800,860,800,43.0,3.0,5.5,22.6,2.3,3.7,1.3862943611198906,1.3862943611198906,40.0,14.098360655737705,2750000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.75,31.5,0.0
2020,2800,3800,1084,1000,38.7,3.0,7.4,9.8,-2.8,8.1,1.3862943611198906,1.3862943611198906,35.714285714285715,12.75294117647059,2642857.1428571427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.25,18.4,1.0
2021,3800,7000,3314,3200,87.2,3.0,12.0,74.6,5.8,5.4,1.3862943611198906,1.9459101490553132,84.21052631578947,28.817391304347826,3157894.736842105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.25,28.7,0.0
2022,7000,8000,1420,1000,20.3,6.0,13.5,-32.0,1.9,3.6,1.9459101490553132,2.1400661634962708,14.285714285714285,3.3729216152019004,1928571.4285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.5,-18.1,0.0
2023,8000,7400,0,-600,0.0,7.5,14.4,78.1,2.5,3.7,2.1400661634962708,1.3862943611198906,-7.5,0.0,1800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.5,26.3,0.0
2024,7400,8000,822,600,11.1,3.0,16.5,14.8,2.8,4.1,1.3862943611198906,1.3862943611198906,8.108108108108109,3.68609865470852,2229729.7297297297,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.5,25.0,0.0
2004,42,50,9,8,21.4,2.4,0.0,-4.3,3.8,5.5,1.2181574393178924,1.0986122886681096,19.047619047619047,4.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.25,10.9,0.0
2005,50,150,101,100,202.0,2.0,0.0,18.4,3.5,5.1,1.0986122886681096,1.2992829841302609,200.0,50.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.25,4.9,0.0
2006,150,250,104,100,69.3,2.7,0.0,8.3,2.8,4.6,1.2992829841302609,1.3350010667323402,66.66666666666666,20.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.25,15.8,0.0
2007,250,350,107,100,42.8,2.8,0.0,-26.2,2.0,4.6,1.3350010667323402,2.1972245773362196,40.0,13.375,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.25,5.5,0.0
2008,350,500,178,150,50.9,8.0,0.01,45.4,0.1,5.8,2.1972245773362196,2.1972245773362196,42.857142857142854,6.137931034482759,28571.428571428572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25,-37.0,1.0
2009,500,514,54,14,10.8,8.0,0.11,12.3,-2.6,9.3,2.1972245773362196,1.3656548078233424,2.8000000000000003,1.3170731707317074,220000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25,26.5,1.0
2010,514,899,400,385,77.8,2.9,0.12,-19.8,2.7,9.6,1.3656548078233424,1.3589494578960677,74.90272373540856,25.0,233463.03501945524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25,15.1,0.0
2011,899,1417,544,518,60.5,2.9,0.2,7.2,1.6,8.9,1.3589494578960677,1.3772557528417524,57.61957730812013,20.14814814814815,222469.4104560623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25,2.1,0.0
2012,1417,2964,1589,1547,112.1,3.0,0.41,42.4,2.3,8.1,1.3772557528417524,1.3785043132579082,109.1743119266055,36.95348837209303,289343.6838390967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25,16.0,0.0
2013,2964,5859,2983,2895,100.6,3.0,2.01,-21.2,1.8,7.4,1.3785043132579082,1.3830034082618987,97.67206477732793,33.51685393258427,678137.6518218623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25,32.4,0.0
2014,5859,10161,4477,4302,76.4,3.0,3.2,-7.9,2.5,6.2,1.3830034082618987,1.384250151307605,73.42549923195084,25.4375,546168.288103772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25,13.7,0.0
2015,10161,13058,3201,2897,31.5,3.0,4.05,8.0,2.9,5.3,1.384250151307605,1.3848766005605406,28.51097332939671,10.495081967213114,398582.8166519043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5,1.4,0.0
2016,13058,17782,5115,4724,39.2,3.0,7.0,-13.8,1.6,4.9,1.3848766005605406,1.3856474305017297,36.17705621075203,13.048469387755102,536069.8422423035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.75,12.0,0.0
2017,17782,37543,20294,19761,114.1,3.0,11.76,34.2,2.4,4.4,1.3856474305017297,1.3861012305730305,111.12923180744573,38.00374531835206,661342.9310538747,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.5,21.8,0.0
2018,37543,48817,12400,11274,33.0,3.0,21.46,-22.8,2.9,3.9,1.3861012305730305,1.3860331474994443,30.029566097541487,11.002661934338953,571611.2191353914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.5,-4.4,0.0
2019,48817,48016,663,-801,1.4,3.0,24.58,15.1,2.3,3.7,1.3860331474994443,1.3860444131910743,-1.6408218448491305,0.45255972696245733,503513.1204293586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.75,31.5,0.0
2020,48016,70757,24181,22741,50.4,3.0,31.54,-6.1,-2.8,8.1,1.3860444131910743,1.386043471077319,47.361296234588465,16.780707841776543,656864.3785404864,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25,18.4,1.0
2021,70757,99290,30655,28533,43.3,3.0,53.82,17.8,5.8,5.4,1.386043471077319,1.9458525959265653,40.32533883573357,14.439472444653791,760631.4569583221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25,28.7,0.0
2022,99290,127855,34522,28565,34.8,6.0,81.46,-35.1,1.9,3.6,1.9458525959265653,1.9458766283786393,28.769261758485243,5.794226250419604,820425.0176251385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.5,-18.1,0.0
2023,127855,140473,20289,12618,15.9,6.0,96.77,83.6,2.5,3.7,1.9458766283786393,1.386260546220865,9.868992217746667,2.644551616266945,756873.020218216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.5,26.3,0.0
2024,140473,140473,4214,0,3.0,3.0,97.0,30.4,2.8,4.1,1.386260546220865,1.386260546220865,0.0,0.9997627520759194,690524.1576673097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.5,25.0,0.0
2010,8,10,2,2,25.0,0.0,0.0,31.0,2.7,9.6,0.0,0.0,25.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,15.1,0.0
2011,10,50,40,40,400.0,0.0,0.01,14.7,1.6,8.9,0.0,1.0986122886681096,400.0,40.0,1000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,2.1,0.0
2012,50,200,151,150,302.0,2.0,0.1,12.3,2.3,8.1,1.0986122886681096,1.3862943611198906,300.0,75.5,2000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,16.0,0.0
2013,200,500,306,300,153.0,3.0,0.35,15.9,1.8,7.4,1.3862943611198906,1.3862943611198906,150.0,43.714285714285715,1750000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,32.4,0.0
2014,500,2000,1515,1500,303.0,3.0,0.5,-4.2,2.5,6.2,1.3862943611198906,1.3862943611198906,300.0,94.6875,1000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,13.7,0.0
2015,2000,6700,4760,4700,238.0,3.0,1.5,37.7,2.9,5.3,1.3862943611198906,1.3862943611198906,235.0,78.0327868852459,750000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5,1.4,0.0
2016,6700,11000,4501,4300,67.2,3.0,3.85,30.0,1.6,4.9,1.3862943611198906,1.3862943611198906,64.17910447761194,22.282178217821784,574626.8656716418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.75,12.0,0.0
2017,11000,16000,5330,5000,48.5,3.0,7.93,26.7,2.4,4.4,1.3862943611198906,1.3862943611198906,45.45454545454545,16.102719033232628,720909.0909090909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.5,21.8,0.0
