year,employees_start,new_hires,hiring_rate_pct,revenue_billions_usd,stock_price_change_pct,gdp_growth_us_pct,unemployment_rate_us_pct,is_estimated,confidence_level,layoff_pct,workforce_growth_pct,hire_to_layoff_ratio,revenue_per_employee,layoff_pct_lag1,employees_start_lag1,revenue_billions_usd_lag1,stock_price_change_pct_lag1,new_hires_lag1,co_AMD,co_Adobe,co_Airbnb,co_Alphabet,co_Amazon,co_Apple,co_Block,co_Intel,co_LinkedIn,co_Lyft,co_Meta,co_Microsoft,co_NVIDIA,co_Netflix,co_Oracle,co_PayPal,co_Pinterest,co_SAP,co_Salesforce,co_Shopify,co_Snap,co_Stripe,co_Tesla,co_Uber,co_X (Twitter)
2004,500,265,53.0,0.18,-5.8,3.8,5.5,0,0,3.0,50.0,16.5625,360000.0,3.0,300.0,0.1,43.3,209.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2005,750,39,5.2,0.31,31.7,3.5,5.1,0,0,2.933333333333333,2.2666666666666666,1.6956521739130435,413333.3333333333,3.0,500.0,0.18,-5.8,265.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2006,767,456,59.5,0.5,30.1,2.8,4.6,0,0,2.9986962190352022,56.45371577574967,19.0,651890.482398957,2.933333333333333,750.0,0.31,31.7,39.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2007,1200,936,78.0,0.75,10.5,2.0,4.6,0,0,3.0,75.0,25.2972972972973,625000.0,2.9986962190352022,767.0,0.5,30.1,456.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2008,2100,668,31.8,1.08,9.8,0.1,5.8,0,0,8.0,23.809523809523807,3.9526627218934913,514285.71428571426,3.0,1200.0,0.75,10.5,936.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2009,2600,808,31.1,1.31,-7.0,-2.6,9.3,0,0,8.0,23.076923076923077,3.8660287081339715,503846.1538461539,8.0,2100.0,1.08,9.8,668.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2010,3200,865,27.0,1.66,22.1,2.7,9.6,0,1,3.0,24.03125,8.917525773195877,518750.0,8.0,2600.0,1.31,-7.0,808.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2011,3969,1456,36.7,2.27,-27.5,1.6,8.9,0,1,2.9982363315696645,33.68606701940035,12.133333333333333,571932.4766943814,3.0,3200.0,1.66,22.1,865.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2012,5306,2638,49.7,3.05,19.4,2.3,8.1,0,1,2.996607614021862,46.72069355446664,16.4875,574820.9574067094,2.9982363315696645,3969.0,2.27,-27.5,1456.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2013,7785,2248,28.9,4.07,0.7,1.8,7.4,0,1,2.9929351316634554,25.88310854206808,9.606837606837606,522800.2569043032,2.996607614021862,5306.0,3.05,19.4,2638.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2014,9800,3794,38.7,5.37,20.8,2.5,6.2,0,1,3.0,35.714285714285715,12.861016949152543,547959.1836734693,2.9929351316634554,7785.0,4.07,0.7,2248.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2015,13300,3099,23.3,6.67,-5.2,2.9,5.3,0,1,3.0,20.30075187969925,7.7475,501503.75939849624,3.0,9800.0,5.37,20.8,3794.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016,16000,3480,21.8,8.39,-4.0,1.6,4.9,0,1,3.0,18.75,7.234927234927235,524375.0000000001,3.0,13300.0,6.67,-5.2,3099.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2017,19000,6748,35.5,10.48,-12.7,2.4,4.4,0,1,3.0,32.51578947368421,11.81786339754816,551578.947368421,3.0,16000.0,8.39,-4.0,3480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018,25178,4577,18.2,13.28,44.5,2.9,3.9,0,1,2.9986496147430297,15.179918976884583,6.054232804232805,527444.5944872508,3.0,19000.0,10.48,-12.7,6748.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019,29000,6870,23.7,17.1,48.9,2.3,3.7,0,1,3.0,20.689655172413794,7.887485648679679,589655.1724137932,2.9986496147430297,25178.0,13.28,44.5,4577.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020,35000,22656,64.7,21.25,0.2,-2.8,8.1,0,1,3.0,61.73142857142857,21.55661274976213,607142.8571428572,3.0,29000.0,17.1,48.9,6870.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021,56606,18633,32.9,26.49,41.9,5.8,5.4,0,1,2.999682012507508,29.917323251952087,10.967039434961743,467971.5931173374,3.0,35000.0,21.25,0.2,22656.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022,73541,10261,14.0,31.35,-37.0,1.9,3.6,0,1,5.999374498579025,7.953386546280307,2.3251756174937683,426292.81625215866,2.999682012507508,56606.0,26.49,41.9,18633.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023,79390,0,0.0,34.86,74.7,2.5,3.7,0,1,8.449426879959693,-8.449426879959693,0.0,439098.1231893186,5.999374498579025,73541.0,31.35,-37.0,10261.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024,72682,1818,2.5,37.5,-3.5,2.8,4.1,1,0,2.9993671060234997,-0.4980600423763793,0.8335625859697386,515946.17649486806,8.449426879959693,79390.0,34.86,74.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025,72320,1849,2.6,40.0,22.3,2.3,4.2,1,0,2.9991703539823007,-0.4424778761061947,0.852073732718894,553097.3451327434,2.9993671060234997,72682.0,37.5,-3.5,1818.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2006,8,2,25.0,0.0,-6.5,2.8,4.6,0,0,0.0,25.0,2.0,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2007,10,10,100.0,0.01,-3.9,2.0,4.6,0,0,0.0,100.0,10.0,1000000.0,0.0,8.0,0.0,-6.5,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2008,20,11,55.0,0.01,42.6,0.1,5.8,0,0,5.0,50.0,5.5,500000.0,0.0,10.0,0.01,-3.9,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2009,30,12,40.0,0.02,-18.3,-2.6,9.3,0,0,6.666666666666667,33.33333333333333,4.0,666666.6666666666,5.0,20.0,0.01,42.6,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2010,40,21,52.5,0.04,-8.6,2.7,9.6,0,1,2.5,50.0,10.5,1000000.0,6.666666666666667,30.0,0.02,-18.3,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2011,60,41,68.3,0.06,22.0,1.6,8.9,0,1,1.6666666666666667,66.66666666666666,20.5,1000000.0,2.5,40.0,0.04,-8.6,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012,100,53,53.0,0.1,21.9,2.3,8.1,0,1,3.0,50.0,13.25,1000000.0,1.6666666666666667,60.0,0.06,22.0,41.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013,150,104,69.3,0.19,-25.4,1.8,7.4,0,1,2.666666666666667,66.66666666666666,20.8,1266666.6666666667,3.0,100.0,0.1,21.9,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2014,250,207,82.8,0.37,28.8,2.5,6.2,0,1,2.8000000000000003,80.0,25.875,1480000.0,2.666666666666667,150.0,0.19,-25.4,104.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015,450,563,125.1,0.67,-1.2,2.9,5.3,0,1,2.888888888888889,122.22222222222223,40.214285714285715,1488888.888888889,2.8000000000000003,250.0,0.37,28.8,207.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016,1000,930,93.0,1.07,38.4,1.6,4.9,0,1,3.0,90.0,30.0,1070000.0000000002,2.888888888888889,450.0,0.67,-1.2,563.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017,1900,1657,87.2,1.58,25.0,2.4,4.4,0,1,3.0,84.21052631578947,28.56896551724138,831578.947368421,3.0,1000.0,1.07,38.4,930.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018,3500,1605,45.9,2.07,25.9,2.9,3.9,0,1,3.0,42.857142857142854,15.141509433962264,591428.5714285714,3.0,1900.0,1.58,25.0,1657.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,5000,150,3.0,2.93,20.2,2.3,3.7,0,1,3.0,0.0,0.9933774834437086,586000.0,3.0,3500.0,2.07,25.9,1605.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020,5000,2150,43.0,4.61,15.6,-2.8,8.1,0,1,3.0,40.0,14.23841059602649,922000.0,3.0,5000.0,2.93,20.2,150.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021,7000,3210,45.9,5.6,30.8,5.8,5.4,0,1,3.0,42.857142857142854,15.213270142180095,800000.0,3.0,5000.0,4.61,15.6,2150.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022,10000,2200,22.0,5.6,-48.0,1.9,3.6,0,1,6.0,16.0,3.660565723793677,560000.0,3.0,7000.0,5.6,30.8,3210.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023,11600,0,0.0,7.06,109.9,2.5,3.7,0,1,13.793103448275861,-13.793103448275861,0.0,608620.6896551724,6.0,10000.0,5.6,-48.0,2200.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,10000,800,8.0,7.9,0.1,2.8,4.1,1,0,3.0,5.0,2.6578073089700998,790000.0,13.793103448275861,11600.0,7.06,109.9,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025,10500,815,7.8,8.8,-6.8,2.3,4.2,1,0,3.0,4.761904761904762,2.579113924050633,838095.2380952381,3.0,10000.0,7.9,0.1,800.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012,25,5,20.0,0.0,39.4,2.3,8.1,1,0,0.0,20.0,5.0,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013,30,70,233.3,0.0,-21.4,1.8,7.4,1,0,0.0,233.33333333333334,70.0,0.0,0.0,25.0,0.0,39.4,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,100,233,233.0,0.0,47.7,2.5,6.2,1,0,3.0,229.99999999999997,58.25,0.0,0.0,30.0,0.0,-21.4,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015,330,494,149.7,0.06,-5.1,2.9,5.3,1,0,2.727272727272727,146.96969696969697,49.4,181818.18181818182,3.0,100.0,0.0,47.7,233.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016,815,1068,131.0,0.4,6.9,1.6,4.9,1,0,2.9447852760736195,128.09815950920245,42.72,490797.5460122699,2.727272727272727,330.0,0.06,-5.1,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,1859,1265,68.0,0.83,2.2,2.4,4.4,1,0,2.9585798816568047,65.08875739644971,22.589285714285715,446476.6003227542,2.9447852760736195,815.0,0.4,6.9,1068.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018,3069,123,4.0,1.18,-16.8,2.9,3.9,1,0,2.997719126751385,1.0101010101010102,1.3225806451612903,384490.06190941675,2.9585798816568047,1859.0,0.83,2.2,1265.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2019,3100,856,27.6,1.72,32.5,2.3,3.7,1,0,3.0,24.612903225806452,9.106382978723405,554838.7096774194,2.997719126751385,3069.0,1.18,-16.8,123.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020,3863,1204,31.2,2.51,26.4,-2.8,8.1,1,0,2.976960911208905,28.19052549831737,10.379310344827585,649754.0771421175,3.0,3100.0,1.72,32.5,856.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,4952,1642,33.2,4.12,31.5,5.8,5.4,1,0,2.988691437802908,30.16962843295638,11.020134228187919,831987.0759289176,2.976960911208905,3863.0,2.51,26.4,1204.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,6446,386,6.0,4.6,-20.4,1.9,3.6,1,0,5.988209742475954,0.0,0.9974160206718347,713620.8501396215,2.988691437802908,4952.0,4.12,31.5,1642.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,6446,0,0.0,4.6,63.9,2.5,3.7,1,0,12.178094942600062,-12.178094942600062,0.0,713620.8501396215,5.988209742475954,6446.0,4.6,-20.4,386.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024,5661,8,0.1,5.4,-3.4,2.8,4.1,1,0,2.985338279455927,-2.8440204910793145,0.047058823529411764,953895.0715421303,12.178094942600062,6446.0,4.6,63.9,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025,5500,265,4.8,5.8,16.6,2.3,4.2,1,0,3.0,1.8181818181818181,1.5963855421686748,1054545.4545454546,2.985338279455927,5661.0,5.4,-3.4,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2011,8,2,25.0,0.01,46.4,1.6,8.9,1,0,0.0,25.0,2.0,1250000.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2012,10,30,300.0,0.05,41.2,2.3,8.1,1,0,0.0,300.0,30.0,5000000.0,0.0,8.0,0.01,46.4,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013,40,61,152.5,0.2,12.1,1.8,7.4,1,0,2.5,150.0,30.5,5000000.0,0.0,10.0,0.05,41.2,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,100,153,153.0,0.45,26.0,2.5,6.2,1,0,3.0,150.0,38.25,4500000.0,2.5,40.0,0.2,12.1,61.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015,250,257,102.8,0.9,8.4,2.9,5.3,1,0,2.8000000000000003,100.0,32.125,3600000.0,3.0,100.0,0.45,26.0,153.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016,500,315,63.0,1.5,-12.3,1.6,4.9,1,0,3.0,60.0,19.6875,3000000.0,2.8000000000000003,250.0,0.9,8.4,257.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017,800,724,90.5,2.5,31.1,2.4,4.4,1,0,3.0,87.5,28.96,3125000.0,3.0,500.0,1.5,-12.3,315.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1500,545,36.3,4.0,-3.0,2.9,3.9,1,0,3.0,33.33333333333333,11.847826086956522,2666666.6666666665,3.0,800.0,2.5,31.1,724.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2019,2000,860,43.0,5.5,22.6,2.3,3.7,1,0,3.0,40.0,14.098360655737705,2750000.0,3.0,1500.0,4.0,-3.0,545.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2020,2800,1084,38.7,7.4,9.8,-2.8,8.1,1,0,3.0,35.714285714285715,12.75294117647059,2642857.1428571427,3.0,2000.0,5.5,22.6,860.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021,3800,3314,87.2,12.0,74.6,5.8,5.4,1,0,3.0,84.21052631578947,28.817391304347826,3157894.736842105,3.0,2800.0,7.4,9.8,1084.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,7000,1420,20.3,13.5,-32.0,1.9,3.6,1,0,6.0,14.285714285714285,3.3729216152019004,1928571.4285714286,3.0,3800.0,12.0,74.6,3314.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023,8000,0,0.0,14.4,78.1,2.5,3.7,1,0,7.5,-7.5,0.0,1800000.0,6.0,7000.0,13.5,-32.0,1420.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024,7400,822,11.1,16.5,14.8,2.8,4.1,1,0,3.0,8.108108108108109,3.68609865470852,2229729.7297297297,7.5,8000.0,14.4,78.1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025,8000,740,9.2,18.5,-1.5,2.3,4.2,1,0,3.0,6.25,3.070539419087137,2312500.0,3.0,7400.0,16.5,14.8,822.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004,42,9,21.4,0.0,-4.3,3.8,5.5,0,0,2.380952380952381,19.047619047619047,4.5,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2005,50,101,202.0,0.0,18.4,3.5,5.1,0,0,2.0,200.0,50.5,0.0,2.380952380952381,42.0,0.0,-4.3,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2006,150,104,69.3,0.0,8.3,2.8,4.6,0,0,2.666666666666667,66.66666666666666,20.8,0.0,2.0,50.0,0.0,18.4,101.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2007,250,107,42.8,0.0,-26.2,2.0,4.6,0,0,2.8000000000000003,40.0,13.375,0.0,2.666666666666667,150.0,0.0,8.3,104.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2008,350,178,50.9,0.01,45.4,0.1,5.8,0,0,8.0,42.857142857142854,6.137931034482759,28571.428571428572,2.8000000000000003,250.0,0.0,-26.2,107.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009,500,54,10.8,0.11,12.3,-2.6,9.3,0,0,8.0,2.8000000000000003,1.3170731707317074,220000.0,8.0,350.0,0.01,45.4,178.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2010,514,400,77.8,0.12,-19.8,2.7,9.6,0,1,2.9182879377431905,74.90272373540856,25.0,233463.03501945524,8.0,500.0,0.11,12.3,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2011,899,544,60.5,0.2,7.2,1.6,8.9,0,1,2.8921023359288096,57.61957730812013,20.14814814814815,222469.4104560623,2.9182879377431905,514.0,0.12,-19.8,400.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,1417,1589,112.1,0.41,42.4,2.3,8.1,0,1,2.9640084685956247,109.1743119266055,36.95348837209303,289343.6838390967,2.8921023359288096,899.0,0.2,7.2,544.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013,2964,2983,100.6,2.01,-21.2,1.8,7.4,0,1,2.968960863697706,97.67206477732793,33.51685393258427,678137.6518218623,2.9640084685956247,1417.0,0.41,42.4,1589.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2014,5859,4477,76.4,3.2,-7.9,2.5,6.2,0,1,2.986857825567503,73.42549923195084,25.4375,546168.288103772,2.968960863697706,2964.0,2.01,-21.2,2983.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015,10161,3201,31.5,4.05,8.0,2.9,5.3,0,1,2.9918315126463932,28.51097332939671,10.495081967213114,398582.8166519043,2.986857825567503,5859.0,3.2,-7.9,4477.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016,13058,5115,39.2,7.0,-13.8,1.6,4.9,0,1,2.9943329759534385,36.17705621075203,13.048469387755102,536069.8422423035,2.9918315126463932,10161.0,4.05,8.0,3201.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017,17782,20294,114.1,11.76,34.2,2.4,4.4,0,1,2.997413114385333,111.12923180744573,38.00374531835206,661342.9310538747,2.9943329759534385,13058.0,7.0,-13.8,5115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018,37543,12400,33.0,21.46,-22.8,2.9,3.9,0,1,2.9992275524065737,30.029566097541487,11.002661934338953,571611.2191353914,2.997413114385333,17782.0,11.76,34.2,20294.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,48817,663,1.4,24.58,15.1,2.3,3.7,0,1,2.9989552819714445,-1.6408218448491305,0.45255972696245733,503513.1204293586,2.9992275524065737,37543.0,21.46,-22.8,12400.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2020,48016,24181,50.4,31.54,-6.1,-2.8,8.1,0,1,2.9990003332222592,47.361296234588465,16.780707841776543,656864.3785404864,2.9989552819714445,48817.0,24.58,15.1,663.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,70757,30655,43.3,53.82,17.8,5.8,5.4,0,1,2.9989965657108133,40.32533883573357,14.439472444653791,760631.4569583221,2.9990003332222592,48016.0,31.54,-6.1,24181.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022,99290,34522,34.8,81.46,-35.1,1.9,3.6,0,1,5.9995971396918115,28.769261758485243,5.794226250419604,820425.0176251385,2.9989965657108133,70757.0,53.82,17.8,30655.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,127855,20289,15.9,96.77,83.6,2.5,3.7,0,1,5.999765359195964,9.868992217746667,2.644551616266945,756873.020218216,5.9995971396918115,99290.0,81.46,-35.1,34522.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024,140473,4214,3.0,97.0,30.4,2.8,4.1,1,0,2.9998647426907663,0.0,0.9997627520759194,690524.1576673097,5.999765359195964,127855.0,96.77,83.6,20289.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025,140473,1741,1.2,110.0,21.9,2.3,4.2,1,0,2.9998647426907663,-1.7604806617641824,0.4130486358244365,783068.6324062275,2.9998647426907663,140473.0,97.0,30.4,4214.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2010,8,2,25.0,0.0,31.0,2.7,9.6,0,1,0.0,25.0,2.0,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2011,10,40,400.0,0.01,14.7,1.6,8.9,0,1,0.0,400.0,40.0,1000000.0,0.0,8.0,0.0,31.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2012,50,151,302.0,0.1,12.3,2.3,8.1,0,1,2.0,300.0,75.5,2000000.0,0.0,10.0,0.01,14.7,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013,200,306,153.0,0.35,15.9,1.8,7.4,0,1,3.0,150.0,43.714285714285715,1750000.0,2.0,50.0,0.1,12.3,151.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2014,500,1515,303.0,0.5,-4.2,2.5,6.2,0,1,3.0,300.0,94.6875,1000000.0,3.0,200.0,0.35,15.9,306.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,2000,4760,238.0,1.5,37.7,2.9,5.3,0,1,3.0,235.0,78.0327868852459,750000.0,3.0,500.0,0.5,-4.2,1515.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016,6700,4501,67.2,3.85,30.0,1.6,4.9,0,1,3.0,64.17910447761194,22.282178217821784,574626.8656716418,3.0,2000.0,1.5,37.7,4760.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017,11000,5330,48.5,7.93,26.7,2.4,4.4,0,1,3.0,45.45454545454545,16.102719033232628,720909.0909090909,3.0,6700.0,3.85,30.0,4501.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018,16000,6743,42.1,11.27,16.7,2.9,3.9,0,1,3.0,39.14375,14.018711018711018,704375.0,3.0,11000.0,7.93,26.7,5330.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019,22263,5304,23.8,14.15,48.6,2.3,3.7,0,1,2.996002335713965,20.82828010600548,7.940119760479042,635583.7039033374,3.0,16000.0,11.27,16.7,6743.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
